x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
-18.277349;-20.722973;-0.975481;0;0;0;0;0;2.220446e-16;8.807664e-18;0;0;0;0;2.223934e-16;-3.488186e-19;1.113711e-16;45;0;1.484948e-16;1.483787e-16;0;2.172682e-17;-4.111488e-18;2.220446e-16;-2.583831e-17;-0.989228;2.220446e-16;-2.220446e-16;0
-16.664363;-20.722973;-0.437624;0;0;0;0;0;0;-1.08632e-17;0;0;0;0;1.08632e-17;-1.08632e-17;1.08632e-17;45;0;1.448426e-17;1.254374e-17;0;-2.17264e-17;0;0;2.17264e-17;-0.445198;0;0;0
-15.051377;-20.722973;0.0847;0;0;0;0;0;2.220446e-16;8.769193e-18;0;0;0;0;2.223904e-16;-3.457827e-19;1.113681e-16;45;0;1.484908e-16;1.483756e-16;0;2.172426e-17;-4.18587e-18;2.220446e-16;-2.591013e-17;0.036357;2.220446e-16;-2.220446e-16;0
-13.438391;-20.722973;0.467806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0.442932;0;0;0
-11.825405;-20.722973;0.778214;0;0;0;0;-1.110223e-16;0;1.357292e-18;0;0;0;0;1.659095e-20;-1.110389e-16;5.552774e-17;45;0;7.403699e-17;7.403146e-17;-1.110223e-16;2.714583e-18;0;0;-2.714583e-18;0.791665;-1.110223e-16;1.110223e-16;0
-10.212419;-20.722973;1.129867;0;0;0;0;2.220446e-16;0;-1.221672e-17;0;0;0;0;2.227147e-16;-6.701315e-19;1.116924e-16;45;0;1.489232e-16;1.487004e-16;2.220446e-16;-2.443343e-17;0;0;2.443343e-17;1.131215;2.220446e-16;-2.220446e-16;0
-8.599433;-20.722973;1.49078;0;0;0;0;0;-1.110223e-16;1.063584e-18;0;0;0;0;1.01881e-20;-1.110325e-16;5.552134e-17;45;0;7.402845e-17;7.402505e-17;0;0;2.127167e-18;-1.110223e-16;2.127167e-18;1.475794;-1.110223e-16;1.110223e-16;0
-6.986447;-20.722973;1.814716;0;0;0;0;2.220446e-16;0;-2.239262e-17;0;0;0;0;2.242803e-16;-2.235727e-18;1.13258e-16;45;0;1.510107e-16;1.50271e-16;2.220446e-16;-4.478525e-17;0;0;4.478525e-17;1.787683;2.220446e-16;-2.220446e-16;0
-5.373461;-20.722973;2.062279;0;0;0;0;0;2.220446e-16;-1.078359e-18;0;0;0;0;2.220498e-16;-5.236925e-21;1.110275e-16;45;0;1.480367e-16;1.48035e-16;0;3.063056e-22;-2.157025e-18;2.220446e-16;-2.157331e-18;2.034694;2.220446e-16;-2.220446e-16;0
-3.760475;-20.722973;2.222681;0;0;0;0;2.220446e-16;0;-3.392311e-19;0;0;0;0;2.220451e-16;-5.182627e-22;1.110228e-16;45;0;1.480304e-16;1.480303e-16;2.220446e-16;-6.784621e-19;0;0;6.784621e-19;2.204441;2.220446e-16;-2.220446e-16;0
-2.147489;-20.722973;2.314693;0;0;0;0;-1.110223e-16;0;-3.165376e-24;0;0;0;0;8.628166e-32;-1.110223e-16;5.551115e-17;45;0;7.401487e-17;7.401487e-17;-1.110223e-16;-6.330752e-24;0;0;6.330752e-24;2.309902;-1.110223e-16;1.110223e-16;0
-0.534503;-20.722973;2.373326;0;0;0;0;0;2.220446e-16;1.058812e-17;0;0;0;0;2.225484e-16;-5.037481e-19;1.11526e-16;45;0;1.487014e-16;1.485338e-16;0;2.171953e-17;-5.432865e-19;2.220446e-16;-2.226282e-17;2.381891;2.220446e-16;-2.220446e-16;0
1.078483;-20.722973;2.437789;0;0;0;0;2.220446e-16;0;-1.102917e-17;0;0;0;0;2.225911e-16;-5.464843e-19;1.115688e-16;45;0;1.487584e-16;1.485766e-16;2.220446e-16;-2.205833e-17;0;0;2.205833e-17;2.444244;2.220446e-16;-2.220446e-16;0
2.691469;-20.722973;2.505152;0;0;0;0;0;0;-1.085761e-17;0;0;0;0;1.085761e-17;-1.085761e-17;1.085761e-17;45;0;1.447681e-17;1.253729e-17;0;-2.171522e-17;0;0;2.171522e-17;2.491673;0;0;0
4.304455;-20.722973;2.521807;0;0;0;0;2.220446e-16;2.220446e-16;-1.063558e-17;0;0;0;0;2.326802e-16;2.11409e-16;1.063558e-17;45;0;1.418077e-17;1.485383e-16;2.220446e-16;-2.154296e-17;2.718041e-19;2.220446e-16;2.181477e-17;2.495591;4.440892e-16;-4.440892e-16;0
5.917441;-20.722973;2.456406;0;0;0;0;2.220446e-16;0;3.39251e-19;0;0;0;0;2.220451e-16;-5.183237e-22;1.110228e-16;45;0;1.480304e-16;1.480303e-16;2.220446e-16;6.78502e-19;0;0;-6.78502e-19;2.437005;2.220446e-16;-2.220446e-16;0
7.530427;-20.722973;2.332189;0;0;0;0;0;-1.110223e-16;-1.174124e-17;0;0;0;0;1.228118e-18;-1.122504e-16;5.673927e-17;45;0;7.565236e-17;7.524632e-17;0;-2.23997e-17;-1.08278e-18;-1.110223e-16;2.131692e-17;2.316355;-1.110223e-16;1.110223e-16;0
9.143413;-20.722973;2.156635;0;0;0;0;-1.110223e-16;0;0;0;0;0;0;0;-1.110223e-16;5.551115e-17;45;0;7.401487e-17;7.401487e-17;-1.110223e-16;0;0;0;0;2.148654;-1.110223e-16;1.110223e-16;0
10.756399;-20.722973;1.946245;0;0;0;0;0;-1.110223e-16;-5.38453e-19;0;0;0;0;2.61141e-21;-1.110249e-16;5.551377e-17;45;0;7.401835e-17;7.401748e-17;0;0;-1.076906e-18;-1.110223e-16;-1.076906e-18;1.941598;-1.110223e-16;1.110223e-16;0
12.369385;-20.722973;1.705851;0;0;0;0;-1.110223e-16;0;-6.784319e-19;0;0;0;0;4.145588e-21;-1.110264e-16;5.551529e-17;45;0;7.40204e-17;7.401901e-17;-1.110223e-16;-1.356864e-18;0;0;1.356864e-18;1.699741;-1.110223e-16;1.110223e-16;0
13.982371;-20.722973;1.430406;0;0;0;0;-1.110223e-16;0;-1.356731e-18;0;0;0;0;1.657724e-20;-1.110389e-16;5.552773e-17;45;0;7.403697e-17;7.403145e-17;-1.110223e-16;-2.713462e-18;0;0;2.713462e-18;1.41784;-1.110223e-16;1.110223e-16;0
15.595357;-20.722973;1.102861;0;0;0;0;2.220446e-16;0;-9.498824e-18;0;0;0;0;2.224502e-16;-4.056083e-19;1.114279e-16;45;0;1.485705e-16;1.484355e-16;2.220446e-16;-1.899765e-17;0;0;1.899765e-17;1.090861;2.220446e-16;-2.220446e-16;0
17.208343;-20.722973;0.727651;0;0;0;0;0;-1.110223e-16;-1.055253e-18;0;0;0;0;1.002914e-20;-1.110323e-16;5.552118e-17;45;0;7.402824e-17;7.40249e-17;0;0;-2.110506e-18;-1.110223e-16;-2.110506e-18;0.714621;-1.110223e-16;1.110223e-16;0
18.821329;-20.722973;0.30363;0;0;0;0;0;2.220446e-16;2.094672e-18;0;0;0;0;2.220644e-16;-1.975847e-20;1.110421e-16;45;0;1.480561e-16;1.480495e-16;0;0;4.189345e-18;2.220446e-16;4.189345e-18;0.289851;2.220446e-16;-2.220446e-16;0
20.434315;-20.722973;-0.169747;0;0;0;0;0;2.220446e-16;-8.783418e-18;0;0;0;0;2.223915e-16;-3.469037e-19;1.113692e-16;45;0;1.484923e-16;1.483768e-16;0;-2.172147e-17;4.154634e-18;2.220446e-16;2.58761e-17;-0.184286;2.220446e-16;-2.220446e-16;0
22.047301;-20.722973;-0.691447;0;0;0;0;-1.110223e-16;2.220446e-16;7.008529e-19;0;0;0;0;2.220461e-16;-1.110238e-16;1.665349e-16;45;0;2.220466e-16;1.958266e-16;-1.110223e-16;-2.714895e-18;4.116601e-18;2.220446e-16;6.831497e-18;-0.708611;1.110223e-16;-1.110223e-16;0
23.660287;-20.722973;-1.264755;0;0;0;0;-1.110223e-16;-1.110223e-16;8.824149e-18;0;0;0;0;-1.021982e-16;-1.198465e-16;8.824149e-18;45;0;1.176553e-17;7.471292e-17;-1.110223e-16;2.172335e-17;-4.075051e-18;-1.110223e-16;-2.57984e-17;-1.283681;-2.220446e-16;2.220446e-16;0
25.273273;-20.722973;-1.890676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-1.911359;0;0;0
26.886259;-20.722973;-2.573674;0;0;0;0;0;0;-1.086442e-17;0;0;0;0;1.086442e-17;-1.086442e-17;1.086442e-17;45;0;1.448589e-17;1.254515e-17;0;-2.172883e-17;0;0;2.172883e-17;-2.592086;0;0;0
28.499246;-20.722973;-3.309076;0;0;0;0;-1.110223e-16;0;1.901442e-17;0;0;0;0;3.166238e-18;-1.141885e-16;5.867739e-17;45;0;7.823652e-17;7.720275e-17;-1.110223e-16;3.802883e-17;0;0;-3.802883e-17;-3.325591;-1.110223e-16;1.110223e-16;0
30.112232;-20.722973;-4.094261;0;0;0;0;-1.110223e-16;0;2.444969e-17;0;0;0;0;5.14588e-18;-1.161682e-16;6.065703e-17;45;0;8.087604e-17;7.921648e-17;-1.110223e-16;4.889939e-17;0;0;-4.889939e-17;-4.113457;-1.110223e-16;1.110223e-16;0
31.725218;-20.722973;-4.939185;0;0;0;0;0;0;-1.086851e-17;0;0;0;0;1.086851e-17;-1.086851e-17;1.086851e-17;45;0;1.449135e-17;1.254988e-17;0;-2.173703e-17;0;0;2.173703e-17;-4.959401;0;0;0
33.338204;-20.722973;-5.846258;0;0;0;0;2.220446e-16;0;1.358918e-17;0;0;0;0;2.228732e-16;-8.285692e-19;1.118509e-16;45;0;1.491345e-16;1.488591e-16;2.220446e-16;2.717836e-17;0;0;-2.717836e-17;-5.876448;2.220446e-16;-2.220446e-16;0
34.95119;-20.722973;-6.844978;0;0;0;0;2.220446e-16;0;1.90005e-17;0;0;0;0;2.236588e-16;-1.614152e-18;1.126365e-16;45;0;1.501819e-16;1.496468e-16;2.220446e-16;3.800101e-17;0;0;-3.800101e-17;-6.844588;2.220446e-16;-2.220446e-16;0
-42.47214;-22.335959;-16.768643;0;0;0;0;-1.110223e-16;0;4.858359e-18;0;0;0;0;2.121972e-19;-1.112345e-16;5.572335e-17;45;0;7.42978e-17;7.422716e-17;-1.110223e-16;9.716718e-18;0;0;-9.716718e-18;-16.761902;-1.110223e-16;1.110223e-16;0
-40.859154;-22.335959;-15.096722;0;0;0;0;0;2.220446e-16;-3.086025e-18;0;0;0;0;2.220875e-16;-4.288197e-20;1.110652e-16;45;0;1.480869e-16;1.480726e-16;0;0;-6.172049e-18;2.220446e-16;-6.172049e-18;-15.142479;2.220446e-16;-2.220446e-16;0
-39.246168;-22.335959;-13.561362;0;0;0;0;0;0;-1.089264e-17;0;0;0;0;1.089264e-17;-1.089264e-17;1.089264e-17;45;0;1.452352e-17;1.257774e-17;0;-2.178528e-17;0;0;2.178528e-17;-13.596471;0;0;0
-37.633182;-22.335959;-12.119129;0;0;0;0;0;2.220446e-16;-1.419026e-17;0;0;0;0;2.229478e-16;-9.031868e-19;1.119255e-16;45;0;1.49234e-16;1.489338e-16;0;-2.17806e-17;-6.599926e-18;2.220446e-16;1.518067e-17;-12.16322;2.220446e-16;-2.220446e-16;0
-36.020196;-22.335959;-10.799214;0;0;0;0;2.220446e-16;-1.110223e-16;9.867224e-18;0;0;0;0;2.223367e-16;-1.113144e-16;1.668255e-16;45;0;2.22434e-16;1.961561e-16;2.220446e-16;1.633169e-17;3.402756e-18;-1.110223e-16;-1.292894e-17;-10.826382;1.110223e-16;-1.110223e-16;0
-34.40721;-22.335959;-9.562833;0;0;0;0;-1.110223e-16;0;2.449037e-17;0;0;0;0;5.162287e-18;-1.161846e-16;6.067344e-17;45;0;8.089792e-17;7.923323e-17;-1.110223e-16;4.898074e-17;0;0;-4.898074e-17;-9.585088;-1.110223e-16;1.110223e-16;0
-32.794224;-22.335959;-8.405598;0;0;0;0;-1.110223e-16;-1.110223e-16;4.512681e-18;0;0;0;0;-1.065096e-16;-1.15535e-16;4.512681e-18;45;0;6.016908e-18;7.419807e-17;-1.110223e-16;5.440675e-18;3.584686e-18;-1.110223e-16;-1.855989e-18;-8.433597;-2.220446e-16;2.220446e-16;0
-31.181238;-22.335959;-7.345948;0;0;0;0;0;-1.110223e-16;1.834167e-18;0;0;0;0;3.029348e-20;-1.110526e-16;5.554145e-17;45;0;7.405526e-17;7.404517e-17;0;0;3.668335e-18;-1.110223e-16;3.668335e-18;-7.364991;-1.110223e-16;1.110223e-16;0
-29.568251;-22.335959;-6.350753;0;0;0;0;2.220446e-16;0;2.175935e-17;0;0;0;0;2.241568e-16;-2.112223e-18;1.131345e-16;45;0;1.50846e-16;1.501469e-16;2.220446e-16;4.35187e-17;0;0;-4.35187e-17;-6.371144;2.220446e-16;-2.220446e-16;0
-27.955265;-22.335959;-5.421123;0;0;0;0;-1.110223e-16;2.220446e-16;1.169196e-17;0;0;0;0;2.224545e-16;-1.114322e-16;1.669434e-16;45;0;2.225912e-16;1.962898e-16;-1.110223e-16;2.718919e-17;-3.805279e-18;2.220446e-16;-3.099447e-17;-5.444986;1.110223e-16;-1.110223e-16;0
-26.342279;-22.335959;-4.570758;0;0;0;0;2.220446e-16;2.220446e-16;-4.651633e-18;0;0;0;0;2.266962e-16;2.17393e-16;4.651633e-18;45;0;6.202178e-18;1.481271e-16;2.220446e-16;-5.435624e-18;-3.867642e-18;2.220446e-16;1.567982e-18;-4.582453;4.440892e-16;-4.440892e-16;0
-24.729293;-22.335959;-3.764597;0;0;0;0;-1.110223e-16;0;2.717547e-18;0;0;0;0;6.647892e-20;-1.110888e-16;5.557763e-17;45;0;7.41035e-17;7.408136e-17;-1.110223e-16;5.435094e-18;0;0;-5.435094e-18;-3.778743;-1.110223e-16;1.110223e-16;0
-23.116307;-22.335959;-3.006728;0;0;0;0;-1.110223e-16;0;-8.154353e-18;0;0;0;0;5.957234e-19;-1.11618e-16;5.610687e-17;45;0;7.480917e-17;7.461139e-17;-1.110223e-16;-1.630871e-17;0;0;1.630871e-17;-3.025587;-1.110223e-16;1.110223e-16;0
-21.503321;-22.335959;-2.305782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-2.324004;0;0;0
-19.890335;-22.335959;-1.657497;0;0;0;0;0;2.220446e-16;-2.034376e-18;0;0;0;0;2.220632e-16;-1.863743e-20;1.110409e-16;45;0;1.480546e-16;1.480484e-16;0;0;-4.068753e-18;2.220446e-16;-4.068753e-18;-1.685105;2.220446e-16;-2.220446e-16;0
-18.277349;-22.335959;-1.090512;0;0;0;0;2.220446e-16;0;-1.357605e-18;0;0;0;0;2.220529e-16;-8.300232e-21;1.110306e-16;45;0;1.480408e-16;1.48038e-16;2.220446e-16;-2.71521e-18;0;0;2.71521e-18;-1.101654;2.220446e-16;-2.220446e-16;0
-16.664363;-22.335959;-0.554654;0;0;0;0;2.220446e-16;2.220446e-16;-4.779617e-18;0;0;0;0;2.268242e-16;2.17265e-16;4.779617e-18;45;0;6.372823e-18;1.481326e-16;2.220446e-16;-5.428953e-18;-4.130282e-18;2.220446e-16;1.298671e-18;-0.55891;4.440892e-16;-4.440892e-16;0
-15.051377;-22.335959;-0.026445;0;0;0;0;0;2.220446e-16;8.76688e-18;0;0;0;0;2.223902e-16;-3.456006e-19;1.113679e-16;45;0;1.484905e-16;1.483755e-16;0;2.171648e-17;-4.182722e-18;2.220446e-16;-2.589921e-17;-0.075073;2.220446e-16;-2.220446e-16;0
-13.438391;-22.335959;0.36064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0.33445;0;0;0
-11.825405;-22.335959;0.668352;0;0;0;0;0;2.220446e-16;9.796873e-18;0;0;0;0;2.22476e-16;-4.314115e-19;1.114537e-16;45;0;1.48605e-16;1.484614e-16;0;2.17243e-17;-2.130558e-18;2.220446e-16;-2.385486e-17;0.684437;2.220446e-16;-2.220446e-16;0
-10.212419;-22.335959;1.017426;0;0;0;0;-1.110223e-16;0;-9.502797e-18;0;0;0;0;8.075052e-19;-1.118298e-16;5.631866e-17;45;0;7.509154e-17;7.482383e-17;-1.110223e-16;-1.900559e-17;0;0;1.900559e-17;1.022709;-1.110223e-16;1.110223e-16;0
-8.599433;-22.335959;1.375653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;1.364919;0;0;0
-6.986447;-22.335959;1.699917;0;0;0;0;-1.110223e-16;-1.110223e-16;-8.426706e-18;0;0;0;0;-1.025956e-16;-1.19449e-16;8.426706e-18;45;0;1.123561e-17;7.465173e-17;-1.110223e-16;-1.899394e-17;2.140526e-18;-1.110223e-16;2.113446e-17;1.675579;-2.220446e-16;2.220446e-16;0
-5.373461;-22.335959;1.953896;0;0;0;0;0;0;-1.08566e-17;0;0;0;0;1.08566e-17;-1.08566e-17;1.08566e-17;45;0;1.447547e-17;1.253613e-17;0;-2.171321e-17;0;0;2.171321e-17;1.924118;0;0;0
-3.760475;-22.335959;2.122338;0;0;0;0;-1.110223e-16;2.220446e-16;2.152059e-17;0;0;0;0;2.234294e-16;-1.124071e-16;1.679182e-16;45;0;2.23891e-16;1.973953e-16;-1.110223e-16;4.412486e-17;-1.083691e-18;2.220446e-16;-4.520855e-17;2.097126;1.110223e-16;-1.110223e-16;0
-2.147489;-22.335959;2.219056;0;0;0;0;0;-1.110223e-16;1.113631e-17;0;0;0;0;1.106031e-18;-1.121283e-16;5.661718e-17;45;0;7.548957e-17;7.512361e-17;0;2.172958e-17;5.430358e-19;-1.110223e-16;-2.118655e-17;2.205468;-1.110223e-16;1.110223e-16;0
-0.534503;-22.335959;2.279985;0;0;0;0;-1.110223e-16;-1.110223e-16;1.117119e-17;0;0;0;0;-9.985111e-17;-1.221935e-16;1.117119e-17;45;0;1.489493e-17;7.513052e-17;-1.110223e-16;2.207075e-17;2.716418e-19;-1.110223e-16;-2.179911e-17;2.278428;-2.220446e-16;2.220446e-16;0
1.078483;-22.335959;2.342228;0;0;0;0;2.220446e-16;0;2.155847e-17;0;0;0;0;2.241184e-16;-2.073759e-18;1.130961e-16;45;0;1.507947e-16;1.501083e-16;2.220446e-16;4.311694e-17;0;0;-4.311694e-17;2.33999;2.220446e-16;-2.220446e-16;0
2.691469;-22.335959;2.403539;0;0;0;0;2.220446e-16;-1.110223e-16;-3.378351e-20;0;0;0;0;2.220446e-16;-1.110223e-16;1.665335e-16;45;0;2.220446e-16;1.958249e-16;2.220446e-16;-3.393401e-19;2.717731e-19;-1.110223e-16;6.111132e-19;2.384456;1.110223e-16;-1.110223e-16;0
4.304455;-22.335959;2.413908;0;0;0;0;-1.110223e-16;0;-2.179246e-17;0;0;0;0;4.1244e-18;-1.151467e-16;5.963555e-17;45;0;7.951407e-17;7.817554e-17;-1.110223e-16;-4.358491e-17;0;0;4.358491e-17;2.385477;-1.110223e-16;1.110223e-16;0
5.917441;-22.335959;2.347409;0;0;0;0;-1.110223e-16;-1.110223e-16;-6.105428e-19;0;0;0;0;-1.104118e-16;-1.116328e-16;6.105428e-19;45;0;8.140571e-19;7.401823e-17;-1.110223e-16;-6.782929e-19;-5.427927e-19;-1.110223e-16;1.355001e-19;2.327124;-2.220446e-16;2.220446e-16;0
7.530427;-22.335959;2.229851;0;0;0;0;0;2.220446e-16;8.808595e-19;0;0;0;0;2.220481e-16;-3.494349e-21;1.110258e-16;45;0;1.480344e-16;1.480332e-16;0;6.786417e-19;1.083077e-18;2.220446e-16;4.044357e-19;2.20936;2.220446e-16;-2.220446e-16;0
9.143413;-22.335959;2.059169;0;0;0;0;0;2.220446e-16;5.39903e-19;0;0;0;0;2.220459e-16;-1.31277e-21;1.110236e-16;45;0;1.480315e-16;1.480311e-16;0;0;1.079806e-18;2.220446e-16;1.079806e-18;2.043702;2.220446e-16;-2.220446e-16;0
10.756399;-22.335959;1.847263;0;0;0;0;0;0;-1.086388e-17;0;0;0;0;1.086388e-17;-1.086388e-17;1.086388e-17;45;0;1.448517e-17;1.254452e-17;0;-2.172775e-17;0;0;2.172775e-17;1.83484;0;0;0
12.369385;-22.335959;1.601656;0;0;0;0;-1.110223e-16;-1.110223e-16;-1.261321e-17;0;0;0;0;-9.84091e-17;-1.236355e-16;1.261321e-17;45;0;1.681761e-17;7.543424e-17;-1.110223e-16;-2.308001e-17;-2.146409e-18;-1.110223e-16;2.09336e-17;1.589521;-2.220446e-16;2.220446e-16;0
13.982371;-22.335959;1.322761;0;0;0;0;0;0;-1.08593e-17;0;0;0;0;1.08593e-17;-1.08593e-17;1.08593e-17;45;0;1.447907e-17;1.253924e-17;0;-2.171861e-17;0;0;2.171861e-17;1.305222;0;0;0
15.595357;-22.335959;0.994314;0;0;0;0;-1.110223e-16;0;-2.307608e-17;0;0;0;0;4.605348e-18;-1.156276e-16;6.01165e-17;45;0;8.015533e-17;7.866517e-17;-1.110223e-16;-4.615217e-17;0;0;4.615217e-17;0.977788;-1.110223e-16;1.110223e-16;0
17.208343;-22.335959;0.619455;0;0;0;0;0;0;-1.086034e-17;0;0;0;0;1.086034e-17;-1.086034e-17;1.086034e-17;45;0;1.448045e-17;1.254044e-17;0;-2.172068e-17;0;0;2.172068e-17;0.60192;0;0;0
18.821329;-22.335959;0.195657;0;0;0;0;0;0;-1.086128e-17;0;0;0;0;1.086128e-17;-1.086128e-17;1.086128e-17;45;0;1.448171e-17;1.254153e-17;0;-2.172256e-17;0;0;2.172256e-17;0.177163;0;0;0
20.434315;-22.335959;-0.279369;0;0;0;0;2.220446e-16;0;1.357462e-18;0;0;0;0;2.220529e-16;-8.298488e-21;1.110306e-16;45;0;1.480408e-16;1.48038e-16;2.220446e-16;2.714924e-18;0;0;-2.714924e-18;-0.298164;2.220446e-16;-2.220446e-16;0
22.047301;-22.335959;-0.806786;0;0;0;0;2.220446e-16;0;-8.145003e-18;0;0;0;0;2.22343e-16;-2.983727e-19;1.113207e-16;45;0;1.484276e-16;1.483282e-16;2.220446e-16;-1.629001e-17;0;0;1.629001e-17;-0.824599;2.220446e-16;-2.220446e-16;0
23.660287;-22.335959;-1.384307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-1.401748;0;0;0
25.273273;-22.335959;-2.011226;0;0;0;0;2.220446e-16;-1.110223e-16;-1.015948e-17;0;0;0;0;2.223542e-16;-1.113319e-16;1.668431e-16;45;0;2.224574e-16;1.96176e-16;2.220446e-16;-1.628998e-17;-4.028975e-18;-1.110223e-16;1.226101e-17;-2.030461;1.110223e-16;-1.110223e-16;0
26.886259;-22.335959;-2.692748;0;0;0;0;0;0;-2.172476e-17;0;0;0;0;2.172476e-17;-2.172476e-17;2.172476e-17;45;0;2.896634e-17;2.508559e-17;0;-4.344951e-17;0;0;4.344951e-17;-2.711563;0;0;0
28.499246;-22.335959;-3.427856;0;0;0;0;0;-1.110223e-16;-1.283131e-17;0;0;0;0;1.46367e-18;-1.12486e-16;5.697482e-17;45;0;7.596643e-17;7.548327e-17;0;-2.173004e-17;-3.932569e-18;-1.110223e-16;1.779747e-17;-3.445477;-1.110223e-16;1.110223e-16;0
30.112232;-22.335959;-4.214261;0;0;0;0;0;0;1.086723e-17;0;0;0;0;1.086723e-17;-1.086723e-17;1.086723e-17;45;0;1.448964e-17;1.25484e-17;0;2.173446e-17;0;0;-2.173446e-17;-4.23403;0;0;0
31.725218;-22.335959;-5.06014;0;0;0;0;-1.110223e-16;2.220446e-16;-7.048837e-18;0;0;0;0;2.221937e-16;-1.111714e-16;1.666826e-16;45;0;2.222434e-16;1.95994e-16;-1.110223e-16;-2.173844e-17;7.640767e-18;2.220446e-16;2.937921e-17;-5.079722;1.110223e-16;-1.110223e-16;0
33.338204;-22.335959;-5.966058;0;0;0;0;-1.110223e-16;-1.110223e-16;-2.633299e-17;0;0;0;0;-8.468931e-17;-1.373553e-16;2.633299e-17;45;0;3.511066e-17;8.001731e-17;-1.110223e-16;-4.892409e-17;-3.741896e-18;-1.110223e-16;4.51822e-17;-5.997121;-2.220446e-16;2.220446e-16;0
34.95119;-22.335959;-6.967597;0;0;0;0;2.220446e-16;-1.110223e-16;1.060659e-17;0;0;0;0;2.22382e-16;-1.113597e-16;1.668709e-16;45;0;2.224945e-16;1.962076e-16;2.220446e-16;5.870496e-17;-3.749178e-17;-1.110223e-16;-9.619674e-17;-6.967639;1.110223e-16;-1.110223e-16;0
-42.47214;-23.948945;-16.86091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-16.863655;0;0;0
-40.859154;-23.948945;-15.200256;0;0;0;0;0;0;1.089364e-17;0;0;0;0;1.089364e-17;-1.089364e-17;1.089364e-17;45;0;1.452485e-17;1.257889e-17;0;2.178728e-17;0;0;-2.178728e-17;-15.24501;0;0;0
-39.246168;-23.948945;-13.670547;0;0;0;0;0;2.220446e-16;-1.408762e-17;0;0;0;0;2.229348e-16;-8.902196e-19;1.119125e-16;45;0;1.492167e-16;1.489208e-16;0;-2.1782e-17;-6.393231e-18;2.220446e-16;1.538877e-17;-13.700181;2.220446e-16;-2.220446e-16;0
-37.633182;-23.948945;-12.228792;0;0;0;0;2.220446e-16;0;8.167749e-18;0;0;0;0;2.223446e-16;-3.000393e-19;1.113223e-16;45;0;1.484298e-16;1.483299e-16;2.220446e-16;1.63355e-17;0;0;-1.63355e-17;-12.268423;2.220446e-16;-2.220446e-16;0
-36.020196;-23.948945;-10.907808;0;0;0;0;0;2.220446e-16;7.487139e-18;0;0;0;0;2.222968e-16;-2.521731e-19;1.112745e-16;45;0;1.48366e-16;1.48282e-16;0;2.177579e-17;-6.801515e-18;2.220446e-16;-2.857731e-17;-10.931933;2.220446e-16;-2.220446e-16;0
-34.40721;-23.948945;-9.661978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-9.69093;0;0;0
-32.794224;-23.948945;-8.505441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;-8.540009;0;0;0
-31.181238;-23.948945;-7.451784;0;0;0;0;0;0;1.088142e-17;0;0;0;0;1.088142e-17;-1.088142e-17;1.088142e-17;45;0;1.450856e-17;1.256478e-17;0;2.176285e-17;0;0;-2.176285e-17;-7.471488;0;0;0
-29.568251;-23.948945;-6.454047;0;0;0;0;0;0;-1.088047e-17;0;0;0;0;1.088047e-17;-1.088047e-17;1.088047e-17;45;0;1.450729e-17;1.256368e-17;0;-2.176094e-17;0;0;2.176094e-17;-6.477326;0;0;0
-27.955265;-23.948945;-5.525864;0;0;0;0;2.220446e-16;0;-2.175861e-17;0;0;0;0;2.241567e-16;-2.112081e-18;1.131344e-16;45;0;1.508458e-16;1.501468e-16;2.220446e-16;-4.351721e-17;0;0;4.351721e-17;-5.551297;2.220446e-16;-2.220446e-16;0
-26.342279;-23.948945;-4.679895;0;0;0;0;-1.110223e-16;0;2.719327e-18;0;0;0;0;6.656597e-20;-1.110889e-16;5.557772e-17;45;0;7.410362e-17;7.408144e-17;-1.110223e-16;5.438653e-18;0;0;-5.438653e-18;-4.690306;-1.110223e-16;1.110223e-16;0
